Sensor,Set,Constante_Calibracion_K_old,Error_K_old,N_Paths_old,Constante_Calibracion_K_new,Error_K_new,N_Paths_new,Diff_K,Diff_mK,Abs_Diff_mK,Error_old_mK,Error_new_mK,Error_improvement_%
55257,39.0,0.5907625579626753,0.0010219814990645,4,0.5871697472565377,0.0002288833128778,4,-0.0035928107061375947,-3.5928107061375947,3.5928107061375947,1.0219814990645,0.22888331287779998,77.60396708870807
54884,34.0,0.5319096724393524,0.0010336573122658,4,0.5283399803622297,0.0001801464047555,4,-0.003569692077122655,-3.569692077122655,3.569692077122655,1.0336573122658,0.1801464047555,82.57194114356768
55105,34.0,0.4225256280938665,0.0009888235329912,4,0.41899642860996,0.000186405947292,4,-0.003529199483906509,-3.529199483906509,3.529199483906509,0.9888235329912,0.186405947292,81.14871450033958
55068,34.0,0.4275666953169094,0.0011061857819877,4,0.4240691244805477,0.0001890753070349,4,-0.0034975708363617075,-3.4975708363617075,3.4975708363617075,1.1061857819877001,0.1890753070349,82.90745459635619
55071,34.0,0.4706653221562791,0.0010738111394236,4,0.4672037266810991,0.0001898492507844,4,-0.0034615954751799904,-3.4615954751799904,3.4615954751799904,1.0738111394236,0.1898492507844,82.32005202643855
54877,34.0,0.3929113442345205,0.0010190960051906,4,0.3894862876738206,0.0001847750579621,4,-0.003425056560699913,-3.425056560699913,3.425056560699913,1.0190960051906,0.1847750579621,81.86872904800153
55066,34.0,0.4645678797710885,0.0010568734073643,4,0.4611498264870707,0.0001881834472664,4,-0.0034180532840177857,-3.4180532840177857,3.4180532840177857,1.0568734073642998,0.1881834472664,82.19432469819596
55070,34.0,0.3963821678923624,0.0015572303018891,4,0.3929710034898457,0.0001903604996168,4,-0.0034111644025167087,-3.4111644025167087,3.4111644025167087,1.5572303018891,0.19036049961680002,87.77570026823452
54883,34.0,0.4246255380393796,0.0012656986504204,4,0.4212329129785221,0.0001910726969776,4,-0.003392625060857468,-3.392625060857468,3.392625060857468,1.2656986504204,0.19107269697760002,84.90377650998241
55100,34.0,0.4738632616982463,0.0010887028246995,4,0.4704787299440335,0.0001908172823577,4,-0.0033845317542127717,-3.3845317542127717,3.3845317542127717,1.0887028246995,0.19081728235769999,82.47296892883797
55041,36.0,0.4782245676656113,0.0016308042415109,4,0.4749508755580366,0.0003057175768274,2,-0.003273692107574666,-3.273692107574666,3.273692107574666,1.6308042415109,0.3057175768274,81.25356992301172
55233,35.0,0.535552195826532,0.0007318627277621,4,0.5322848284285384,0.0002944334429265,2,-0.0032673673979936035,-3.2673673979936035,3.2673673979936035,0.7318627277621,0.2944334429265,59.76930758219884
55082,39.0,0.4521905708357615,0.0015714727301768,4,0.4489516275614215,0.0002194963918286,4,-0.0032389432743399893,-3.2389432743399893,3.2389432743399893,1.5714727301768001,0.21949639182859998,86.03244029542242
55067,34.0,0.5958593440589961,0.0012812577109642,4,0.5926464455862972,0.0001943580584496,4,-0.0032128984726988996,-3.2128984726988996,3.2128984726988996,1.2812577109641998,0.1943580584496,84.83068185374374
55239,39.0,0.4221697151124562,0.0010609805332762,4,0.4189905373652808,0.0002258135024636,4,-0.00317917774717541,-3.17917774717541,3.17917774717541,1.0609805332762001,0.2258135024636,78.7165272706455
55081,39.0,0.5041702885494386,0.0010352140344276,4,0.5010571812428533,0.0002303206615418,4,-0.0031131073065853165,-3.1131073065853165,3.1131073065853165,1.0352140344276002,0.2303206615418,77.75139692062318
48963,14.0,0.5043551286997839,0.0020264996270512,4,0.5012733539820851,0.000470319212429,1,-0.003081774717698882,-3.081774717698882,3.081774717698882,2.0264996270512,0.470319212429,76.79154705232436
55251,39.0,0.3824862590365289,0.0010763149747595,4,0.3795523868390082,0.0002324024508304,4,-0.0029338721975206705,-2.9338721975206705,2.9338721975206705,1.0763149747595,0.23240245083039998,78.4075799110451
55250,39.0,0.4754614694706064,0.0010913573637422,4,0.4726165784035068,0.0002313336846273,4,-0.0028448910670996197,-2.8448910670996197,2.8448910670996197,1.0913573637422,0.2313336846273,78.8031223948432
55238,39.0,0.4158425122949093,0.0011856926595856,4,0.4129983070528861,0.0002024078520817,4,-0.0028442052420232233,-2.8442052420232233,2.8442052420232233,1.1856926595856,0.2024078520817,82.929146904524
55014,37.0,0.4405031247732044,0.0010071939826928,4,0.4377060773754785,0.0003290549360149,2,-0.0027970473977259047,-2.7970473977259047,2.7970473977259047,1.0071939826928,0.3290549360149,67.32953714286995
55256,39.0,0.5236698193160598,0.0010681336311419,4,0.5209202625160694,0.0002213700655868,4,-0.002749556799990449,-2.749556799990449,2.749556799990449,1.0681336311419,0.2213700655868,79.27505893151759
55221,38.0,0.4720231581439873,0.0009620880479343,4,0.4693355600587732,0.0003586522285601,2,-0.002687598085214127,-2.687598085214127,2.687598085214127,0.9620880479343,0.3586522285601,62.721475510462646
55064,39.0,0.5316473805917049,0.0010915917539892,4,0.5289722913935085,0.0002248311949194,4,-0.0026750891981963676,-2.6750891981963676,2.6750891981963676,1.0915917539892,0.2248311949194,79.40336264929091
55007,37.0,0.4699398005393206,0.0013229579523588,4,0.4672853223073623,0.0002251036403081,4,-0.0026544782319583016,-2.6544782319583016,2.6544782319583016,1.3229579523588,0.22510364030809998,82.98482276728856
49211,22.0,-0.0751103358904198,0.0012599763153604,4,-0.0777580817489551,0.0002886148794199,2,-0.0026477458585353053,-2.6477458585353055,2.6477458585353055,1.2599763153604,0.2886148794199,77.09362661016803
54876,34.0,0.5710912463702276,0.0010751848523158,4,0.568445102656349,0.0002636109021398,2,-0.0026461437138786126,-2.6461437138786126,2.6461437138786126,1.0751848523158,0.2636109021398,75.48227157664857
55080,37.0,0.476303470420007,0.0009878372522396,4,0.4736675157625892,0.0002266164916899,4,-0.002635954657417783,-2.635954657417783,2.635954657417783,0.9878372522396,0.2266164916899,77.05932923909067
55063,37.0,0.4513733294752704,0.0010237725564497,4,0.4487890684251727,0.0002108144129287,4,-0.002584261050097736,-2.584261050097736,2.584261050097736,1.0237725564497,0.2108144129287,79.40808125783573
55062,37.0,0.3931080835118309,0.0009542641556214,4,0.3905299550343778,0.0002224942466488,4,-0.00257812847745309,-2.57812847745309,2.57812847745309,0.9542641556214,0.2224942466488,76.68420789588228
55058,37.0,0.4604771463164101,0.0009405519158304,4,0.4579262863874365,0.0002269164031148,4,-0.0025508599289736367,-2.5508599289736367,2.5508599289736367,0.9405519158304,0.2269164031148,75.87412249174372
55057,37.0,0.644135555699467,0.0009482208835563,4,0.6416037751890395,0.0002278475950372,4,-0.0025317805104274616,-2.5317805104274616,2.5317805104274616,0.9482208835563,0.2278475950372,75.97104229737504
55008,37.0,0.4762655104564738,0.0009221662562697,4,0.4737463625961289,0.0002293651812617,4,-0.002519147860344906,-2.519147860344906,2.519147860344906,0.9221662562697,0.2293651812617,75.12756732289073
55065,37.0,0.500835925345203,0.0009499068749566,4,0.4983535838200311,0.0002274434883477,4,-0.0024823415251719605,-2.4823415251719605,2.4823415251719605,0.9499068749566001,0.2274434883477,76.05623305357258
49244,24.0,-0.0059922890420039,0.001415664175405,4,-0.008474250780435,0.0002977869041271,2,-0.0024819617384311005,-2.4819617384311004,2.4819617384311004,1.4156641754050001,0.29778690412709996,78.96486262062062
49250,25.0,-0.0446498881369816,0.0011511230810749,4,-0.0470908582988646,0.0003075160762263,2,-0.0024409701618830007,-2.440970161883001,2.440970161883001,1.1511230810749,0.3075160762263,73.28556074654098
54875,26.0,0.5300717018922997,0.0023314141871296,4,0.5276570175053386,0.0003649423045636,2,-0.00241468438696113,-2.41468438696113,2.41468438696113,2.3314141871296,0.36494230456360005,84.34674085032864
55241,35.0,0.4977818938212631,0.0008248074542684,4,0.5001899927923141,0.000434807440281,1,0.0024080989710510425,2.4080989710510425,2.4080989710510425,0.8248074542684,0.43480744028100005,47.28376446759056
55045,26.0,0.469693127521074,0.0014930088635735,4,0.4673149393635327,0.0002551984477004,4,-0.0023781881575413166,-2.3781881575413166,2.3781881575413166,1.4930088635735,0.2551984477004,82.90710430950922
55236,39.0,0.4659826385686136,0.0013049117274193,4,0.4636098057707353,0.0002276772009417,4,-0.0023728327978783104,-2.3728327978783104,2.3728327978783104,1.3049117274193,0.2276772009417,82.55229099734025
55084,37.0,0.4662920937301911,0.0010599009013546,4,0.4639429753932931,0.0003143375296821,2,-0.002349118336897993,-2.349118336897993,2.349118336897993,1.0599009013546,0.3143375296821,70.34274343192249
55242,35.0,0.4948025082740297,0.0009258700175701,4,0.4924716473759635,0.000245928737031,3,-0.0023308608980662227,-2.3308608980662227,2.3308608980662227,0.9258700175701,0.245928737031,73.43809256547395
55191,26.0,0.4993232381902989,0.0015399422144979,4,0.4970148118302092,0.0002497493942089,4,-0.0023084263600897104,-2.3084263600897104,2.3084263600897104,1.5399422144979,0.24974939420890002,83.78189831685788
55042,36.0,0.4845992891900628,0.0015066522417191,4,0.482296029480101,0.0002226788607077,4,-0.0023032597099618135,-2.3032597099618135,2.3032597099618135,1.5066522417191002,0.2226788607077,85.22028809689873
49213,22.0,-0.0465620793211749,0.001395663628002,4,-0.0488297477887028,0.000216761846061,4,-0.002267668467527899,-2.2676684675278986,2.2676684675278986,1.3956636280019998,0.21676184606100002,84.46890484841886
55228,33.0,0.5732675900838659,0.0014053168777285,4,0.5755329224073943,0.0002512816924368,3,0.002265332323528435,2.265332323528435,2.265332323528435,1.4053168777285,0.25128169243680004,82.11921478926787
55051,36.0,0.5234169881575882,0.0014924702187417,4,0.5211705143120803,0.0002215988869694,4,-0.0022464738455079125,-2.2464738455079125,2.2464738455079125,1.4924702187417,0.2215988869694,85.1522071136381
49214,22.0,-0.0377116614904439,0.0012316125815076,4,-0.0399577696368975,0.0002141332783837,4,-0.002246108146453596,-2.246108146453596,2.246108146453596,1.2316125815076,0.2141332783837,82.61358469385053
55025,36.0,0.4173349815357631,0.0015000505702319,4,0.4150894808908251,0.0002228303717638,4,-0.0022455006449380033,-2.2455006449380033,2.2455006449380033,1.5000505702319,0.2228303717638,85.14514269146595
55207,33.0,0.6165276341213365,0.001553493234061,4,0.6187620058388674,0.0002534586511819,3,0.0022343717175309363,2.2343717175309363,2.2343717175309363,1.553493234061,0.2534586511819,83.68459896543408
48875,10.0,0.4835379423298492,0.0036252603957458,4,0.4857532336106103,0.0004304377333237,1,0.002215291280761089,2.215291280761089,2.215291280761089,3.6252603957457996,0.4304377333237,88.12670853026687
55234,35.0,0.5104266374389714,0.0008242086488592,4,0.5082200528099767,0.0002450016281005,3,-0.002206584628994701,-2.206584628994701,2.206584628994701,0.8242086488592,0.2450016281005,70.27431968354001
55024,36.0,0.4680812554910034,0.0015246355129626,4,0.465885806440397,0.0002218770831173,4,-0.0021954490506063684,-2.1954490506063684,2.1954490506063684,1.5246355129626,0.2218770831173,85.4472048413618
55037,36.0,0.4498348273585185,0.0015751034386969,4,0.4476738114680157,0.0002048612335618,4,-0.002161015890502771,-2.161015890502771,2.161015890502771,1.5751034386969,0.2048612335618,86.99379173908197
49240,24.0,-0.0281694369744876,0.0013873739495738,4,-0.0303120757075536,0.0002168024971081,4,-0.002142638733065999,-2.142638733065999,2.142638733065999,1.3873739495738,0.2168024971081,84.3731751504559
49209,22.0,-0.0558954925871293,0.0013959083771159,4,-0.0580351322630553,0.0002207974005694,4,-0.0021396396759260014,-2.1396396759260012,2.1396396759260012,1.3959083771159,0.2207974005694,84.18252915527368
49212,22.0,-0.0172782117691934,0.0012148262409627,4,-0.019365193120742,0.0002237147221905,4,-0.0020869813515485974,-2.0869813515485975,2.0869813515485975,1.2148262409627,0.22371472219049998,81.58463205295803
49208,22.0,-0.0331700940376967,0.0012879708920757,4,-0.0352551130989466,0.0002142033412388,4,-0.0020850190612499014,-2.0850190612499016,2.0850190612499016,1.2879708920757,0.2142033412388,83.36892995356526
49239,24.0,0.0167450314925157,0.0012293429183693,4,0.0147081846140828,0.0002231927832578,4,-0.0020368468784328995,-2.0368468784328995,2.0368468784328995,1.2293429183692999,0.2231927832578,81.84454638955735
54189,26.0,0.4748807049707983,0.0016939200372197,4,0.4728442367744273,0.0002554513844758,4,-0.002036468196371044,-2.036468196371044,2.036468196371044,1.6939200372197,0.2554513844758,84.91951338534948
55053,36.0,0.4602365866336743,0.001839911641524,4,0.4582019990946097,0.0002227273142897,4,-0.002034587539064603,-2.034587539064603,2.034587539064603,1.839911641524,0.2227273142897,87.89467334935634
55039,36.0,0.5236106674075437,0.0018974974605739,4,0.5215815611014654,0.0002190147802318,4,-0.002029106306078332,-2.029106306078332,2.029106306078332,1.8974974605739,0.2190147802318,88.45770364480178
55052,36.0,0.4901941425299139,0.0015982094040587,4,0.4881860459609773,0.0002228046264924,4,-0.0020080965689365793,-2.0080965689365793,2.0080965689365793,1.5982094040587,0.22280462649240002,86.05910928026196
49203,22.0,-0.0455260283759181,0.0011719982030287,4,-0.0475243016381472,0.0001828799591071,4,-0.0019982732622291013,-1.9982732622291013,1.9982732622291013,1.1719982030287,0.1828799591071,84.3958840009739
49207,22.0,-0.0304280621724973,0.0013817220799201,4,-0.0324250993719974,0.0002115069554845,4,-0.001997037199500097,-1.997037199500097,1.997037199500097,1.3817220799201,0.21150695548450002,84.69251099347484
49245,24.0,-0.0698498643275165,0.0014409710149971,4,-0.0718463913397222,0.0002208826009419,4,-0.0019965270122057066,-1.9965270122057066,1.9965270122057066,1.4409710149971,0.2208826009419,84.67126689967844
49241,24.0,-0.0377879052019466,0.0012742628987306,4,-0.0397821476825796,0.0002251142427822,4,-0.001994242480632999,-1.994242480632999,1.994242480632999,1.2742628987306002,0.2251142427822,82.33376778006681
55036,36.0,0.4641175844136246,0.0018398636823309,4,0.4621528349536106,0.0002211620784883,4,-0.0019647494600140147,-1.9647494600140147,1.9647494600140147,1.8398636823309,0.2211620784883,87.97943126916269
48491,4.0,-0.0680309938340389,0.0005395707757331,4,-0.0699897104459795,0.0004845267360551,1,-0.0019587166119405947,-1.9587166119405945,1.9587166119405945,0.5395707757331,0.4845267360551,10.20144940266885
49128,18.0,0.3996264904499531,0.0013907911122158,4,0.3976690327931597,0.000252475515337,4,-0.0019574576567933932,-1.9574576567933932,1.9574576567933932,1.3907911122157999,0.252475515337,81.84662577151808
55244,35.0,0.4544784310472606,0.0007011173952444,4,0.4525451161594739,0.0002477843258277,3,-0.0019333148877866968,-1.9333148877866968,1.9333148877866968,0.7011173952444001,0.24778432582770002,64.6586538134137
49206,22.0,-0.0410231405761783,0.0011982199419087,4,-0.0429391151905315,0.0002084875045592,4,-0.001915974614353201,-1.915974614353201,1.915974614353201,1.1982199419087,0.20848750455919998,82.60023078675434
49233,23.0,-0.0486792347864834,0.0016819488168192,4,-0.0505910994669244,0.0003218231112635,2,-0.0019118646804410014,-1.9118646804410013,1.9118646804410013,1.6819488168191998,0.3218231112635,80.86605798908244
54873,26.0,0.4333312526391126,0.0015205213339521,4,0.4314316171778437,0.0002447076149042,4,-0.0018996354612689226,-1.8996354612689226,1.8996354612689226,1.5205213339521,0.24470761490419998,83.90633466035217
49259,25.0,-0.0162144668185769,0.0012093846780172,4,-0.018062939714821,0.0002261257315255,4,-0.0018484728962441,-1.8484728962441002,1.8484728962441002,1.2093846780172002,0.2261257315255,81.30241472082847
55098,26.0,0.4049235066737395,0.0014755672845925,4,0.4030801685488648,0.0002595588474558,4,-0.0018433381248746938,-1.8433381248746938,1.8433381248746938,1.4755672845925,0.2595588474558,82.40955528317497
49254,25.0,-0.040253190797988,0.0011827978229367,4,-0.0420804424661236,0.0002219876139018,4,-0.0018272516681355974,-1.8272516681355975,1.8272516681355975,1.1827978229367,0.2219876139018,81.23198998197006
49255,25.0,-0.0172969352404426,0.0011574827853079,4,-0.0191150498689699,0.0002227105675464,4,-0.0018181146285273023,-1.8181146285273022,1.8181146285273022,1.1574827853079,0.2227105675464,80.75906005918205
49261,25.0,-0.0615836799650173,0.0011552265032508,4,-0.0633901835781048,0.0002229604660341,4,-0.0018065036130875053,-1.8065036130875054,1.8065036130875054,1.1552265032508,0.2229604660341,80.69984843606942
49243,24.0,-0.0270784984428343,0.0012889607320915,4,-0.0288813690894112,0.000226228851125,4,-0.0018028706465769012,-1.8028706465769013,1.8028706465769013,1.2889607320915,0.226228851125,82.44873986518463
49258,25.0,-0.0247603467760142,0.0011456592203171,4,-0.0265619971530346,0.0002275850934596,4,-0.0018016503770203994,-1.8016503770203993,1.8016503770203993,1.1456592203170999,0.22758509345959999,80.1350096587528
55069,26.0,0.5139697355718835,0.0016421770931331,4,0.5121683191007389,0.0002327661402882,4,-0.0018014164711446234,-1.8014164711446234,1.8014164711446234,1.6421770931331001,0.2327661402882,85.82575891104979
55188,39.0,0.5100486829449886,0.0011096534040978,4,0.508273651611565,0.0003184248378735,2,-0.0017750313334236045,-1.7750313334236045,1.7750313334236045,1.1096534040978001,0.3184248378735,71.30411742102532
49249,24.0,-0.0290092096115487,0.0012922483862611,4,-0.030778134996887,0.0002156139006215,4,-0.001768925385338297,-1.7689253853382971,1.7689253853382971,1.2922483862610998,0.21561390062150002,83.31482531424612
49247,24.0,0.1780679863492049,0.0013408861092761,4,0.1763100133715333,0.0002153425652211,4,-0.0017579729776716069,-1.7579729776716069,1.7579729776716069,1.3408861092761,0.21534256522109999,83.94027921302308
49256,25.0,-0.0316106911877372,0.0012481022275107,4,-0.0333673902332562,0.0002250808585256,4,-0.0017566990455190057,-1.7566990455190057,1.7566990455190057,1.2481022275107,0.2250808585256,81.96615200547183
49134,18.0,0.4359400437625844,0.0023380406662166,4,0.4341841449257126,0.0003035959528208,4,-0.001755898836871772,-1.755898836871772,1.755898836871772,2.3380406662166,0.3035959528208,87.01494130501688
49252,25.0,-0.0078585222311172,0.0014627789119407,4,-0.0096074597384156,0.0002190778695035,4,-0.0017489375072984002,-1.7489375072984001,1.7489375072984001,1.4627789119407,0.2190778695035,85.02317283116662
49248,24.0,-0.0095483786667892,0.0014793946319381,4,-0.0112893419605059,0.0002205548886994,4,-0.0017409632937167002,-1.7409632937167,1.7409632937167,1.4793946319381,0.2205548886994,85.09154461305167
55189,26.0,0.5198905768259584,0.0015817749797668,4,0.5181530878789283,0.0002550637540859,4,-0.0017374889470300747,-1.7374889470300747,1.7374889470300747,1.5817749797668,0.2550637540859,83.87483950950447
55243,35.0,0.5282854310827321,0.0007712168955077,4,0.5265536580373051,0.0002370293301529,3,-0.001731773045426932,-1.731773045426932,1.731773045426932,0.7712168955077,0.2370293301529,69.26554234825714
49246,24.0,-0.053435702715166,0.0013522102676592,4,-0.0551344083529647,0.0002182964631005,4,-0.0016987056377987045,-1.6987056377987044,1.6987056377987044,1.3522102676592,0.2182964631005,83.8563226207126
55235,35.0,0.5090184269876854,0.0005727798206089,4,0.507392434517554,0.0002421453445972,3,-0.0016259924701313988,-1.6259924701313988,1.6259924701313988,0.5727798206089,0.24214534459720002,57.72453290344889
55102,33.0,0.4393811668036702,0.0008751647807237,4,0.4409529986741684,0.0002454275435602,3,0.001571831870498197,1.571831870498197,1.571831870498197,0.8751647807237,0.2454275435602,71.95641906918962
48753,7.0,-0.0590752914910106,0.0006616864938333,4,-0.0606310126624794,0.0003220118875446,2,-0.0015557211714688005,-1.5557211714688004,1.5557211714688004,0.6616864938332999,0.32201188754460003,51.334674268608374
49186,20.0,0.0079881917709671,0.0010867409640051,4,0.0095357163849676,0.0003363754276495,2,0.0015475246140005013,1.5475246140005012,1.5475246140005012,1.0867409640051,0.3363754276495,69.04732233431099
49167,19.0,0.0207500821856037,0.001146672664367,4,0.0222946622778743,0.0003169349981273,2,0.0015445800922706011,1.5445800922706012,1.5445800922706012,1.146672664367,0.31693499812729997,72.36046450080343
55240,35.0,0.4417089379603824,0.0006887899600181,4,0.440180229448824,0.000246621403058,3,-0.0015287085115583965,-1.5287085115583965,1.5287085115583965,0.6887899600181,0.24662140305799998,64.19497707958472
49181,20.0,-0.0344431411957172,0.0010824660733425,4,-0.0359010381439604,0.000326273042193,2,-0.0014578969482431994,-1.4578969482431994,1.4578969482431994,1.0824660733425,0.32627304219299996,69.85835859173714
54885,33.0,0.4990251928534848,0.000747684388385,4,0.5004804943612339,0.0002517945739995,3,0.001455301507749085,1.455301507749085,1.455301507749085,0.7476843883850001,0.2517945739995,66.32341427599192
54880,27.0,0.4975814983901206,0.0031437387349551,4,0.4961267931324505,0.0002334306342411,3,-0.001454705257670108,-1.454705257670108,1.454705257670108,3.1437387349551,0.2334306342411,92.57474447079224
54935,33.0,0.4118425527661776,0.0009729301197776,4,0.413276244460796,0.0002553355508751,3,0.001433691694618433,1.433691694618433,1.433691694618433,0.9729301197776,0.2553355508751,73.7560236151938
55101,33.0,0.4845936343639676,0.0008482838834923,4,0.4860258853408259,0.000254487709354,3,0.0014322509768583402,1.4322509768583402,1.4322509768583402,0.8482838834923,0.254487709354,69.9997000642875
48480,4.0,-0.0536066726983276,0.0001246674260043,4,-0.0550234729287278,0.0002455594099855,3,-0.0014168002304002017,-1.4168002304002016,1.4168002304002016,0.1246674260043,0.2455594099855,-96.97158901558633
48483,4.0,0.0198223743578595,0.0004515553154247,4,0.0184109728434784,0.0002721222255755,3,-0.0014114015143810998,-1.4114015143810998,1.4114015143810998,0.4515553154247,0.2721222255755,39.73667980863836
48488,4.0,0.010403727121906,0.0002201849416973,4,0.0090101703473493,0.000271896429718,3,-0.0013935567745567007,-1.3935567745567008,1.3935567745567008,0.22018494169730002,0.271896429718,-23.485478898820674
55226,33.0,0.4841104961778931,0.0008099478579519,4,0.4854878749482909,0.0002539761710364,3,0.0013773787703977858,1.3773787703977858,1.3773787703977858,0.8099478579519,0.25397617103639997,68.64289860848268
49135,18.0,0.4998889511659966,0.0015862668484959,4,0.4985172398700162,0.000267549458908,4,-0.001371711295980349,-1.371711295980349,1.371711295980349,1.5862668484959002,0.26754945890799997,83.13338899052889
55044,26.0,0.438481654748896,0.0023173635546695,4,0.4371175743740033,0.0003642774857592,2,-0.0013640803748927177,-1.3640803748927177,1.3640803748927177,2.3173635546695,0.3642774857592,84.28052063625586
55230,35.0,0.3702449917274839,0.0005669299819227,4,0.3689003969781971,0.0002445350625655,3,-0.001344594749286776,-1.344594749286776,1.344594749286776,0.5669299819227,0.24453506256550003,56.86679654228589
49257,25.0,-0.0392857754010305,0.001150473496219,4,-0.04060511133208,0.0003071083772438,2,-0.0013193359310494993,-1.3193359310494992,1.3193359310494992,1.1504734962190002,0.3071083772438,73.30591462966306
48905,13.0,0.408269076916419,0.1189836366298138,4,0.406994091720097,0.0003067650488129,2,-0.0012749851963220205,-1.2749851963220205,1.2749851963220205,118.9836366298138,0.30676504881289995,99.74217879239369
48749,7.0,-0.0230054627318096,0.0004463108052389,4,-0.0242391230861695,0.0002190340046028,4,-0.0012336603543599,-1.2336603543599,1.2336603543599,0.4463108052389,0.2190340046028,50.92343675489638
48672,5.0,-0.0823681289092224,0.0003730892492583,4,-0.0836006688092436,0.0002505805735175,4,-0.0012325399000212012,-1.2325399000212012,1.2325399000212012,0.3730892492583,0.2505805735175,32.83629211625549
48495,5.0,0.0133349052320227,0.0003505602233504,4,0.0121183400273373,0.000258600699633,4,-0.0012165652046853999,-1.2165652046853999,1.2165652046853999,0.3505602233504,0.25860069963300003,26.232161435349866
55203,33.0,0.4674533421253706,0.000675625053246,4,0.4686524278234978,0.0002526625860175,3,0.0011990856981272113,1.1990856981272113,1.1990856981272113,0.675625053246,0.2526625860175,62.60313545159437
54871,33.0,0.4000856059246794,0.0005348524850262,4,0.4012624019581745,0.0002523161235561,3,0.0011767960334950756,1.1767960334950756,1.1767960334950756,0.5348524850262,0.2523161235561,52.82510026222648
48203,3.0,-0.0846690510222992,0.0004263063182232,4,-0.085837640292519,0.0003159301968788,2,-0.0011685892702198025,-1.1685892702198024,1.1685892702198024,0.42630631822320003,0.31593019687880003,25.89127034392455
48482,4.0,-0.0180206382208909,0.0005264680830075,4,-0.0191732370654093,0.0002632645966372,3,-0.0011525988445183974,-1.1525988445183974,1.1525988445183974,0.5264680830074999,0.26326459663720003,49.99419620401763
49176,19.0,-0.0024352209609266,0.001128893727828,4,-0.0035825966550941,0.000418548315964,1,-0.0011473756941675,-1.1473756941675,1.1473756941675,1.128893727828,0.418548315964,62.924028573593894
48486,4.0,0.0377289937104049,0.0004337465516436,4,0.0366150391650756,0.0002698569067093,3,-0.001113954545329296,-1.113954545329296,1.113954545329296,0.4337465516436,0.2698569067093,37.78465657266239
49129,18.0,-0.0655921985318231,0.0013111891701789,4,-0.0667059946491671,0.0002680950414149,4,-0.0011137961173439959,-1.1137961173439959,1.1137961173439959,1.3111891701789,0.2680950414149,79.55329043952362
48489,4.0,0.0088254615674601,0.0002965027019064,4,0.0077239827525618,0.0002705456600475,3,-0.0011014788148982994,-1.1014788148982995,1.1014788148982995,0.2965027019064,0.2705456600475,8.754403144391617
48481,4.0,-0.0582533774924466,0.0005351037731095,4,-0.0593434564278219,0.0002611013284258,3,-0.0010900789353752993,-1.0900789353752993,1.0900789353752993,0.5351037731095,0.2611013284258,51.20547797513475
48487,4.0,-0.0730597517364312,0.0003908717465578,4,-0.0741283248753654,0.0002672476223606,3,-0.0010685731389342007,-1.0685731389342008,1.0685731389342008,0.3908717465578,0.26724762236059996,31.627797426110245
49229,23.0,0.0196372711275977,0.0012562585949274,4,0.0185942620476405,0.0002574397396332,3,-0.0010430090799572016,-1.0430090799572016,1.0430090799572016,1.2562585949273999,0.2574397396332,79.50742461204194
49106,16.0,0.414737863974128,0.0022096486868964,4,0.4157799909694218,0.0004937240061809,1,0.001042126995293824,1.042126995293824,1.042126995293824,2.2096486868964,0.49372400618090007,77.65599531234223
55172,30.0,0.4693053225831981,0.0009976005175481,4,0.4703419485806269,0.0002875877110683,3,0.001036625997428764,1.036625997428764,1.036625997428764,0.9976005175481001,0.2875877110683,71.17205674921537
49230,23.0,-0.0852403589430833,0.0013260713406881,4,-0.0862680045611837,0.0002693198598951,3,-0.0010276456181004118,-1.0276456181004119,1.0276456181004119,1.3260713406881,0.26931985989510004,79.69039435273899
55175,30.0,0.5013071197650685,0.0009898278878741,4,0.5023252591612903,0.0002933328510959,3,0.0010181393962218621,1.0181393962218621,1.0181393962218621,0.9898278878740999,0.2933328510959,70.3652670641656
49238,24.0,-0.0492405828604024,0.0014029339096566,4,-0.0502549114673798,0.0003078714557044,2,-0.0010143286069774007,-1.0143286069774007,1.0143286069774007,1.4029339096565998,0.3078714557044,78.05517041214304
48750,7.0,-0.004680805496427,0.0006141717975034,4,-0.0056780268394572,0.0002225197563544,4,-0.0009972213430302001,-0.9972213430302002,0.9972213430302002,0.6141717975034,0.2225197563544,63.76913475041677
55227,33.0,0.3896863527949563,0.0010937189409147,4,0.3906803615495487,0.0002905412660698,2,0.0009940087545924348,0.9940087545924348,0.9940087545924348,1.0937189409147,0.29054126606979996,73.43547275255065
49101,16.0,-0.052668865280773,0.001215585807385,4,-0.0536628686633135,0.0002350970952131,3,-0.0009940033825404995,-0.9940033825404995,0.9940033825404995,1.2155858073849999,0.2350970952131,80.65976965304925
55050,36.0,0.4985490414120139,0.0016116249660587,4,0.4975623089233456,0.0003188975473641,2,-0.0009867324886683182,-0.9867324886683182,0.9867324886683182,1.6116249660586999,0.31889754736410003,80.21267018815314
54933,30.0,0.4625086033870436,0.000920629903891,4,0.4634910815398211,0.0002893733176975,3,0.0009824781527775217,0.9824781527775217,0.9824781527775217,0.920629903891,0.28937331769749997,68.56789938340293
48494,5.0,-0.0114880330059384,0.0004683840026292,4,-0.0124686477908238,0.000257934046542,4,-0.0009806147848853992,-0.9806147848853992,0.9806147848853992,0.4683840026292,0.257934046542,44.93107256137534
54927,30.0,0.5229835405946393,0.0008871118265266,4,0.5239635541312216,0.0002931023486835,3,0.0009800135365823914,0.9800135365823914,0.9800135365823914,0.8871118265266,0.2931023486835,66.95993222961376
